정류장번호,정류장명,위도,경도,정보수집일,모바일단축번호,도시코드,도시명,관리도시명
BSB165740201,동래경찰서,35.19996262,129.08431658,2024-10-28,6143.0,21,부산광역시,부산BIS
BSB165740202,동래경찰서,35.20083929,129.08401506,2024-10-28,,21,부산광역시,부산BIS
BSB165740303,메가마트동래점정문,35.20336793,129.08092436,2024-10-28,,21,부산광역시,부산BIS
BSB165750301,동래전화국,35.20433537,129.08277002,2024-10-28,6070.0,21,부산광역시,부산BIS
BSB165760201,명륜역.동래중학교,35.2101351,129.07989674,2024-10-28,6223.0,21,부산광역시,부산BIS
BSB165760202,동래중학교,35.21032614,129.07974438,2024-10-28,,21,부산광역시,부산BIS
BSB165760301,동래보건소,35.2109557,129.07906177,2024-10-28,,21,부산광역시,부산BIS
BSB165760302,동래중학교,35.21033876,129.07885503,2024-10-28,,21,부산광역시,부산BIS
BSB165770101,중앙여자고등학교,35.20802945,129.07872983,2024-10-28,,21,부산광역시,부산BIS
BSB165770102,동래역2번출구,35.20542252,129.07873019,2024-10-28,,21,부산광역시,부산BIS
BSB165770103,동래역4번출구,35.20649534,129.07873185,2024-10-28,,21,부산광역시,부산BIS
BSB165770301,동래보건소,35.21074397,129.07913439,2024-10-28,,21,부산광역시,부산BIS
BSB165770302,동래중학교,35.21033508,129.07901027,2024-10-28,,21,부산광역시,부산BIS
BSB165780301,동래역.내성교차로,35.20449126,129.07847398,2024-10-28,6082.0,21,부산광역시,부산BIS
BSB165780302,동래역.내성교차로,35.20462794,129.07849411,2024-10-28,6083.0,21,부산광역시,부산BIS
BSB165780303,동래역환승센터,35.20452342,129.07838008,2024-10-28,,21,부산광역시,부산BIS
BSB165790301,동래역4번출구,35.20549107,129.07890887,2024-10-28,,21,부산광역시,부산BIS
BSB165790302,중앙여자고등학교,35.20772345,129.07890002,2024-10-28,,21,부산광역시,부산BIS
BSB165800101,달북초등학교,35.2025048,129.06031758,2024-10-28,,21,부산광역시,부산BIS
BSB165800102,동일아파트,35.20101591,129.0565999,2024-10-28,,21,부산광역시,부산BIS
BSB165800103,사직고등학교,35.20170536,129.05945438,2024-10-28,,21,부산광역시,부산BIS
BSB165800201,사직2동주민센터,35.20028776,129.05691286,2024-10-28,6108.0,21,부산광역시,부산BIS
BSB165800202,삼익아파트,35.19965706,129.0588327,2024-10-28,6111.0,21,부산광역시,부산BIS
BSB165800203,사직2동주민센터,35.20017793,129.05726533,2024-10-28,,21,부산광역시,부산BIS
BSB165800204,삼익아파트후문,35.19962666,129.05891281,2024-10-28,,21,부산광역시,부산BIS
BSB165800301,동인고등학교,35.19794773,129.05314666,2024-10-28,6116.0,21,부산광역시,부산BIS
BSB165800302,사직초등학교,35.20051679,129.05529068,2024-10-28,6114.0,21,부산광역시,부산BIS
BSB165800303,사직여고,35.19661692,129.05357299,2024-10-28,6117.0,21,부산광역시,부산BIS
BSB165800304,원광사,35.19478345,129.0541156,2024-10-28,6104.0,21,부산광역시,부산BIS
BSB165800305,사직여중,35.19481021,129.05680114,2024-10-28,6119.0,21,부산광역시,부산BIS
BSB165800403,사직중학교,35.19885555,129.05336869,2024-10-28,,21,부산광역시,부산BIS
BSB165800404,사직초등학교,35.20060774,129.05543162,2024-10-28,,21,부산광역시,부산BIS
BSB165800405,삼정그린코아아파트,35.1980302,129.05313982,2024-10-28,,21,부산광역시,부산BIS
BSB165810201,사직119안전센터,35.19465364,129.05858509,2024-10-28,13175.0,21,부산광역시,부산BIS
BSB165810202,아시아드주경기장,35.19215818,129.05933719,2024-10-28,13173.0,21,부산광역시,부산BIS
BSB165810203,쌍용아파트후문,35.19448843,129.05863919,2024-10-28,,21,부산광역시,부산BIS
BSB165810204,아시아드주경기장,35.1922295,129.05931125,2024-10-28,,21,부산광역시,부산BIS
BSB165810301,사직여중,35.19497738,129.05637436,2024-10-28,6103.0,21,부산광역시,부산BIS
BSB165810302,사직여고,35.19724202,129.05362181,2024-10-28,6105.0,21,부산광역시,부산BIS
BSB165810303,사직중학교,35.19942917,129.05431037,2024-10-28,6106.0,21,부산광역시,부산BIS
BSB165810304,사직초등학교,35.2005879,129.0558273,2024-10-28,6107.0,21,부산광역시,부산BIS
BSB165820101,동래구노인복지관,35.21349471,129.08328424,2024-10-28,6040.0,21,부산광역시,부산BIS
BSB165820102,동래구노인복지관,35.21434792,129.08344517,2024-10-28,6038.0,21,부산광역시,부산BIS
BSB165820103,온천입구,35.21645517,129.08519585,2024-10-28,6018.0,21,부산광역시,부산BIS
BSB165820201,동래우체국,35.20942119,129.08222773,2024-10-28,6045.0,21,부산광역시,부산BIS
BSB165820202,동래우체국,35.209816,129.08229652,2024-10-28,6044.0,21,부산광역시,부산BIS
BSB165820203,동래우체국,35.20990077,129.08231629,2024-10-28,,21,부산광역시,부산BIS
BSB165820401,명륜아이파크1차정문,35.21018222,129.08350383,2024-10-28,,21,부산광역시,부산BIS
BSB165830201,명장정수사업소,35.20807094,129.10334593,2024-10-28,6220.0,21,부산광역시,부산BIS
BSB165840301,동남아파트,35.21053449,129.10195606,2024-10-28,,21,부산광역시,부산BIS
BSB165840302,명장2동치안센터,35.21192218,129.10045381,2024-10-28,,21,부산광역시,부산BIS
BSB165840303,성지아파트,35.21299988,129.10014239,2024-10-28,,21,부산광역시,부산BIS
BSB165850201,온천장,35.21828732,129.08344201,2024-10-28,6023.0,21,부산광역시,부산BIS
BSB165850202,스파쇼핑,35.21826649,129.08354588,2024-10-28,,21,부산광역시,부산BIS
BSB165850401,온천장,35.21907751,129.08194879,2024-10-28,6010.0,21,부산광역시,부산BIS
BSB165850402,(구)온천극장,35.21902768,129.08202512,2024-10-28,,21,부산광역시,부산BIS
BSB165860101,금강원입구,35.22024676,129.08047508,2024-10-28,6005.0,21,부산광역시,부산BIS
BSB165860102,온천시장,35.22133276,129.08087177,2024-10-28,6004.0,21,부산광역시,부산BIS
BSB165860301,금강원입구,35.21797624,129.07903104,2024-10-28,6008.0,21,부산광역시,부산BIS
BSB165860302,금강공원입구,35.21834467,129.07925765,2024-10-28,,21,부산광역시,부산BIS
BSB165870101,국제파크아파트,35.20515312,129.09994938,2024-10-28,,21,부산광역시,부산BIS
BSB165870102,조양아파트,35.20601982,129.1006544,2024-10-28,,21,부산광역시,부산BIS
BSB165870103,화목아파트,35.20366846,129.09879789,2024-10-28,,21,부산광역시,부산BIS
BSB165870301,화목아파트,35.20340187,129.09835764,2024-10-28,,21,부산광역시,부산BIS
BSB165880301,충렬사후문,35.20109091,129.09751418,2024-10-28,,21,부산광역시,부산BIS
BSB165900201,서원시장,35.20036771,129.10028118,2024-10-28,6193.0,21,부산광역시,부산BIS
BSB165900202,삼성아파트,35.19974339,129.10294643,2024-10-28,6191.0,21,부산광역시,부산BIS
BSB165900203,1080안경점,35.20023131,129.10087028,2024-10-28,,21,부산광역시,부산BIS
BSB165900204,삼성아파트,35.19976127,129.10286749,2024-10-28,,21,부산광역시,부산BIS
BSB165900401,서원시장,35.200891,129.09902218,2024-10-28,,21,부산광역시,부산BIS
BSB165920401,안락경동아파트,35.19232381,129.10539833,2024-10-28,6171.0,21,부산광역시,부산BIS
BSB165920402,동부산아이존빌아파트,35.19248234,129.10506158,2024-10-28,,21,부산광역시,부산BIS
BSB165920403,안락경동아파트,35.19189373,129.10613335,2024-10-28,,21,부산광역시,부산BIS
BSB165920501,안남초등학교,35.19198315,129.10760633,2024-10-28,6227.0,21,부산광역시,부산BIS
BSB165920502,안남초등학교,35.1918176,129.10752228,2024-10-28,,21,부산광역시,부산BIS
BSB165940101,우장춘기념관,35.21264379,129.07160912,2024-10-28,,21,부산광역시,부산BIS
BSB165940201,우장춘기념관,35.2124688,129.07252197,2024-10-28,6053.0,21,부산광역시,부산BIS
BSB165940202,우장춘기념관,35.21231883,129.07194547,2024-10-28,,21,부산광역시,부산BIS
BSB165940301,온샘초등학교,35.20963817,129.07016883,2024-10-28,6060.0,21,부산광역시,부산BIS
BSB165940401,대동아파트,35.21148973,129.06668124,2024-10-28,,21,부산광역시,부산BIS
BSB165940402,래미안101동,35.21218214,129.06868593,2024-10-28,,21,부산광역시,부산BIS
BSB165940403,래미안104동,35.21213452,129.07029288,2024-10-28,,21,부산광역시,부산BIS
BSB165940404,래미안4단지,35.21199497,129.06765349,2024-10-28,,21,부산광역시,부산BIS
BSB165940502,동래래미안아이파크,35.21136042,129.07082858,2024-10-28,,21,부산광역시,부산BIS
BSB165950101,효자암,35.21589193,129.06667125,2024-10-28,6029.0,21,부산광역시,부산BIS
BSB165950102,만덕터널입구,35.21220346,129.0578182,2024-10-28,6056.0,21,부산광역시,부산BIS
BSB165950201,대동아파트,35.2113638,129.06670402,2024-10-28,,21,부산광역시,부산BIS
BSB165950202,래미안209동,35.21209734,129.06936362,2024-10-28,,21,부산광역시,부산BIS
BSB165950204,래미안201동,35.21187669,129.06772183,2024-10-28,,21,부산광역시,부산BIS
BSB165950401,화신아파트,35.21064652,129.06523231,2024-10-28,6058.0,21,부산광역시,부산BIS
BSB165950402,삼협아파트,35.2100364,129.06459848,2024-10-28,,21,부산광역시,부산BIS
BSB165950403,화신아파트,35.21071025,129.06531503,2024-10-28,,21,부산광역시,부산BIS
BSB165950501,화신아파트,35.21150611,129.06594955,2024-10-28,,21,부산광역시,부산BIS
BSB165960101,화신아파트,35.19821456,129.07505353,2024-10-28,13002.0,21,부산광역시,부산BIS
BSB165960201,대선주조,35.19661496,129.0720732,2024-10-28,6135.0,21,부산광역시,부산BIS
BSB165960202,부산교육대학교후문,35.19696221,129.07297084,2024-10-28,,21,부산광역시,부산BIS
BSB165960203,화신아파트,35.19848368,129.07500322,2024-10-28,,21,부산광역시,부산BIS
BSB165970301,경보아파트,35.20732296,129.06274534,2024-10-28,,21,부산광역시,부산BIS
BSB165970302,달북초등학교,35.20360755,129.06104721,2024-10-28,,21,부산광역시,부산BIS
BSB165970303,동서산장아파트,35.20864407,129.06363975,2024-10-28,,21,부산광역시,부산BIS
BSB165970304,삼정그린코아포레스트,35.20437504,129.06178988,2024-10-28,,21,부산광역시,부산BIS
BSB165980101,경보아파트,35.20740397,129.06304734,2024-10-28,,21,부산광역시,부산BIS
BSB165980102,달북초등학교,35.20351412,129.06128323,2024-10-28,,21,부산광역시,부산BIS
BSB165980103,미남교,35.20880727,129.06402454,2024-10-28,,21,부산광역시,부산BIS
BSB165980104,삼정그린코아포레스트,35.2043589,129.06208164,2024-10-28,,21,부산광역시,부산BIS
BSB165980201,달북초등학교,35.20260912,129.06010049,2024-10-28,,21,부산광역시,부산BIS
BSB165980202,동일아파트,35.20117052,129.05641981,2024-10-28,,21,부산광역시,부산BIS
BSB165980203,사직고등학교,35.2019109,129.05938944,2024-10-28,,21,부산광역시,부산BIS
BSB165980301,온천중학교,35.20340144,129.05927295,2024-10-28,,21,부산광역시,부산BIS
BSB165990301,온천초등학교,35.21197426,129.07328209,2024-10-28,6052.0,21,부산광역시,부산BIS
BSB166000201,롯데백화점동래점,35.2101971,129.0778307,2024-10-28,6046.0,21,부산광역시,부산BIS
BSB166000202,롯데백화점동래점,35.21029309,129.07784096,2024-10-28,,21,부산광역시,부산BIS
BSB166000301,롯데백화점동래점남문,35.21082939,129.07765376,2024-10-28,,21,부산광역시,부산BIS
BSB166010201,롯데백화점동래점,35.21363606,129.07701791,2024-10-28,6078.0,21,부산광역시,부산BIS
BSB166010301,원예고등학교,35.21375416,129.07541542,2024-10-28,6028.0,21,부산광역시,부산BIS
BSB166010302,우장춘기념관,35.21288534,129.07309843,2024-10-28,,21,부산광역시,부산BIS
BSB166010303,유락여자중학교,35.21411501,129.07634686,2024-10-28,,21,부산광역시,부산BIS
BSB166020101,유락여자중학교,35.21387362,129.07627883,2024-10-28,,21,부산광역시,부산BIS
BSB166020201,온천초등학교,35.2118109,129.07301889,2024-10-28,6051.0,21,부산광역시,부산BIS
BSB166020301,우장춘기념관,35.21247892,129.07191993,2024-10-28,6054.0,21,부산광역시,부산BIS
BSB166030101,동래래미안아이파크,35.21071874,129.0736002,2024-10-28,6049.0,21,부산광역시,부산BIS
BSB166030201,럭키아파트후문,35.20987713,129.0754593,2024-10-28,6048.0,21,부산광역시,부산BIS
BSB166030202,럭키동래아파트후문,35.2093999,129.07685196,2024-10-28,,21,부산광역시,부산BIS
BSB166030203,사랑의집,35.21009032,129.07469001,2024-10-28,,21,부산광역시,부산BIS
BSB166030301,동래래미안아이파크,35.2101696,129.07311467,2024-10-28,6050.0,21,부산광역시,부산BIS
BSB166030302,럭키아파트,35.20847837,129.0728207,2024-10-28,6064.0,21,부산광역시,부산BIS
BSB166030402,우리은행온천점,35.21009075,129.07308694,2024-10-28,,21,부산광역시,부산BIS
BSB166040101,럭키아파트,35.20838319,129.07310094,2024-10-28,6065.0,21,부산광역시,부산BIS
BSB166040201,동래럭키아파트,35.2060157,129.07380186,2024-10-28,6084.0,21,부산광역시,부산BIS
BSB166040202,광혜병원,35.20642477,129.07279325,2024-10-28,6086.0,21,부산광역시,부산BIS
BSB166060201,럭키주유소,35.2091947,129.07758104,2024-10-28,6047.0,21,부산광역시,부산BIS
BSB166060301,동래럭키아파트후문,35.20943383,129.07750064,2024-10-28,,21,부산광역시,부산BIS
BSB166060302,사랑의집,35.21004899,129.07552344,2024-10-28,,21,부산광역시,부산BIS
BSB166070203,안락뜨란채삼거리,35.19505518,129.10983495,2024-10-28,6703.0,21,부산광역시,부산BIS
BSB166070204,부산원동역,35.19455064,129.11267065,2024-10-28,6701.0,21,부산광역시,부산BIS
BSB166100101,세병교,35.19748078,129.08394821,2024-10-28,6245.0,21,부산광역시,부산BIS
BSB166110101,혜화여자중학교,35.20481028,129.1099991,2024-10-28,,21,부산광역시,부산BIS
BSB166110301,명장시장,35.20472168,129.10746348,2024-10-28,6213.0,21,부산광역시,부산BIS
BSB166120101,SK뷰아파트101동,35.20445948,129.1127286,2024-10-28,,21,부산광역시,부산BIS
BSB166120102,우방일동아파트,35.20425598,129.1158,2024-10-28,,21,부산광역시,부산BIS
BSB166130101,협진태양맨션,35.21001727,129.1047621,2024-10-28,6203.0,21,부산광역시,부산BIS
BSB166140201,식물원입구,35.22408048,129.08215542,2024-10-28,6002.0,21,부산광역시,부산BIS
BSB166140202,온천시장(목욕타운),35.22320573,129.08326299,2024-10-28,,21,부산광역시,부산BIS
BSB166140203,경보아파트교차로,35.22403444,129.08221644,2024-10-28,,21,부산광역시,부산BIS
BSB166140301,식물원입구,35.22414572,129.08165954,2024-10-28,11097.0,21,부산광역시,부산BIS
BSB166140401,만수마트,35.22462983,129.0815138,2024-10-28,,21,부산광역시,부산BIS
BSB166150101,식물원입구,35.22367748,129.08171447,2024-10-28,6001.0,21,부산광역시,부산BIS
BSB166150301,온천시장,35.22207617,129.0809209,2024-10-28,6003.0,21,부산광역시,부산BIS
BSB166150302,온천장,35.21933129,129.07981382,2024-10-28,6007.0,21,부산광역시,부산BIS
BSB166160101,온천장역,35.21849695,129.08503336,2024-10-28,6015.0,21,부산광역시,부산BIS
BSB166160301,온천장아스타아파트,35.21711741,129.08334619,2024-10-28,6022.0,21,부산광역시,부산BIS
BSB166170101,동래역,35.20391023,129.07817753,2024-10-28,6079.0,21,부산광역시,부산BIS
BSB166170201,내성중학교,35.2029616,129.07780453,2024-10-28,6080.0,21,부산광역시,부산BIS
BSB166180201,내성중학교,35.20342978,129.07779418,2024-10-28,,21,부산광역시,부산BIS
BSB166180401,동래역,35.20606138,129.07817501,2024-10-28,6067.0,21,부산광역시,부산BIS
BSB166180402,동래역1번출구,35.20548567,129.07816488,2024-10-28,,21,부산광역시,부산BIS
BSB166220401,동래시장,35.20415319,129.08708247,2024-10-28,,21,부산광역시,부산BIS
BSB166250301,사직역,35.19786939,129.06568012,2024-10-28,6234.0,21,부산광역시,부산BIS
BSB166260101,사직운동장,35.19640075,129.0651848,2024-10-28,6129.0,21,부산광역시,부산BIS
BSB166260102,사직운동장,35.19643219,129.06527179,2024-10-28,,21,부산광역시,부산BIS
BSB166260301,사직야구장,35.19610719,129.06222933,2024-10-28,6131.0,21,부산광역시,부산BIS
BSB166260302,사직야구장,35.19612184,129.06233276,2024-10-28,,21,부산광역시,부산BIS
BSB166270201,새마을금고,35.20074879,129.07428676,2024-10-28,,21,부산광역시,부산BIS
BSB166310101,명장2동주민센터,35.20729098,129.10245775,2024-10-28,,21,부산광역시,부산BIS
BSB166310401,조양아파트,35.20643025,129.1007585,2024-10-28,,21,부산광역시,부산BIS
BSB166320101,명장정수사업소,35.20789963,129.10365086,2024-10-28,6219.0,21,부산광역시,부산BIS
BSB166330101,진흥상가,35.20035625,129.10468174,2024-10-28,6188.0,21,부산광역시,부산BIS
BSB166330102,안락초등학교,35.20192945,129.10443177,2024-10-28,6211.0,21,부산광역시,부산BIS
BSB166330103,명장1동행정복지센터,35.20454531,129.10474757,2024-10-28,6208.0,21,부산광역시,부산BIS
BSB166330201,부산은행,35.19937282,129.1047823,2024-10-28,,21,부산광역시,부산BIS
BSB166330202,안락병원,35.19915664,129.10779796,2024-10-28,,21,부산광역시,부산BIS
BSB166330401,1080안경점,35.20027793,129.1014266,2024-10-28,,21,부산광역시,부산BIS
